x_coordinates,y_coordinates,number_of_strokes,time,id_name,excercise_number
318.5,198,2,58,participant1leftuppercase,24
317.5,198,2,48,participant1leftuppercase,24
318.5,198,2,16,participant1leftuppercase,24
318.5,199,2,17,participant1leftuppercase,24
318.5,200,2,19,participant1leftuppercase,24
319.5,200,2,15,participant1leftuppercase,24
319.5,201,2,16,participant1leftuppercase,24
319.5,202,2,17,participant1leftuppercase,24
320.5,202,2,16,participant1leftuppercase,24
321.5,203,2,17,participant1leftuppercase,24
321.5,204,2,17,participant1leftuppercase,24
322.5,204,2,17,participant1leftuppercase,24
322.5,205,2,50,participant1leftuppercase,24
323.5,206,2,19,participant1leftuppercase,24
323.5,207,2,24,participant1leftuppercase,24
324.5,207,2,8,participant1leftuppercase,24
324.5,208,2,15,participant1leftuppercase,24
325.5,209,2,17,participant1leftuppercase,24
325.5,210,2,16,participant1leftuppercase,24
326.5,210,2,17,participant1leftuppercase,24
327.5,211,2,17,participant1leftuppercase,24
327.5,212,2,22,participant1leftuppercase,24
328.5,212,2,12,participant1leftuppercase,24
328.5,213,2,16,participant1leftuppercase,24
329.5,213,2,17,participant1leftuppercase,24
329.5,214,2,16,participant1leftuppercase,24
330.5,214,2,17,participant1leftuppercase,24
330.5,215,2,17,participant1leftuppercase,24
331.5,216,2,16,participant1leftuppercase,24
332.5,216,2,17,participant1leftuppercase,24
332.5,217,2,16,participant1leftuppercase,24
333.5,218,2,17,participant1leftuppercase,24
334.5,218,2,17,participant1leftuppercase,24
334.5,219,2,17,participant1leftuppercase,24
335.5,220,2,16,participant1leftuppercase,24
336.5,221,2,17,participant1leftuppercase,24
337.5,222,2,17,participant1leftuppercase,24
337.5,223,2,19,participant1leftuppercase,24
338.5,223,2,14,participant1leftuppercase,24
338.5,224,2,16,participant1leftuppercase,24
339.5,225,2,17,participant1leftuppercase,24
340.5,225,2,17,participant1leftuppercase,24
340.5,226,2,17,participant1leftuppercase,24
341.5,227,2,16,participant1leftuppercase,24
341.5,228,2,17,participant1leftuppercase,24
342.5,228,2,17,participant1leftuppercase,24
342.5,229,2,16,participant1leftuppercase,24
343.5,230,2,17,participant1leftuppercase,24
344.5,231,2,17,participant1leftuppercase,24
345.5,232,2,16,participant1leftuppercase,24
346.5,233,2,23,participant1leftuppercase,24
346.5,234,2,16,participant1leftuppercase,24
347.5,234,2,11,participant1leftuppercase,24
347.5,235,2,17,participant1leftuppercase,24
348.5,236,2,17,participant1leftuppercase,24
349.5,237,2,16,participant1leftuppercase,24
350.5,238,2,17,participant1leftuppercase,24
351.5,239,2,17,participant1leftuppercase,24
352.5,240,2,16,participant1leftuppercase,24
352.5,241,2,17,participant1leftuppercase,24
353.5,242,2,17,participant1leftuppercase,24
354.5,243,2,16,participant1leftuppercase,24
355.5,244,2,17,participant1leftuppercase,24
355.5,245,2,22,participant1leftuppercase,24
356.5,245,2,11,participant1leftuppercase,24
356.5,246,2,17,participant1leftuppercase,24
358.5,247,2,17,participant1leftuppercase,24
359.5,248,2,16,participant1leftuppercase,24
359.5,249,2,17,participant1leftuppercase,24
360.5,250,2,17,participant1leftuppercase,24
361.5,251,2,16,participant1leftuppercase,24
363.5,252,2,17,participant1leftuppercase,24
364.5,254,2,17,participant1leftuppercase,24
365.5,255,2,16,participant1leftuppercase,24
367.5,256,2,17,participant1leftuppercase,24
368.5,257,2,17,participant1leftuppercase,24
369.5,258,2,16,participant1leftuppercase,24
370.5,259,2,17,participant1leftuppercase,24
371.5,260,2,17,participant1leftuppercase,24
372.5,261,2,16,participant1leftuppercase,24
373.5,262,2,17,participant1leftuppercase,24
374.5,263,2,17,participant1leftuppercase,24
375.5,265,2,16,participant1leftuppercase,24
376.5,266,2,18,participant1leftuppercase,24
376.5,267,2,16,participant1leftuppercase,24
377.5,268,2,16,participant1leftuppercase,24
378.5,269,2,17,participant1leftuppercase,24
379.5,270,2,17,participant1leftuppercase,24
380.5,271,2,16,participant1leftuppercase,24
381.5,272,2,17,participant1leftuppercase,24
383.5,273,2,17,participant1leftuppercase,24
383.5,275,2,16,participant1leftuppercase,24
384.5,276,2,17,participant1leftuppercase,24
385.5,277,2,17,participant1leftuppercase,24
386.5,278,2,16,participant1leftuppercase,24
387.5,279,2,17,participant1leftuppercase,24
389.5,280,2,17,participant1leftuppercase,24
389.5,281,2,16,participant1leftuppercase,24
390.5,282,2,17,participant1leftuppercase,24
391.5,283,2,17,participant1leftuppercase,24
392.5,284,2,16,participant1leftuppercase,24
