x_coordinates,y_coordinates,number_of_strokes,time,id_name,excercise_number
316.5,253,1,19,participant3rightlowercase,29
316.5,254,1,37,participant3rightlowercase,29
315.5,254,1,16,participant3rightlowercase,29
314.5,254,1,17,participant3rightlowercase,29
313.5,255,1,17,participant3rightlowercase,29
312.5,255,1,16,participant3rightlowercase,29
312.5,256,1,17,participant3rightlowercase,29
311.5,255,1,17,participant3rightlowercase,29
310.5,255,1,52,participant3rightlowercase,29
309.5,254,1,20,participant3rightlowercase,29
308.5,254,1,27,participant3rightlowercase,29
307.5,254,1,28,participant3rightlowercase,29
306.5,254,1,39,participant3rightlowercase,29
305.5,254,1,33,participant3rightlowercase,29
304.5,254,1,24,participant3rightlowercase,29
304.5,253,1,12,participant3rightlowercase,29
303.5,253,1,15,participant3rightlowercase,29
302.5,253,1,16,participant3rightlowercase,29
300.5,253,1,17,participant3rightlowercase,29
299.5,253,1,17,participant3rightlowercase,29
298.5,252,1,16,participant3rightlowercase,29
297.5,252,1,17,participant3rightlowercase,29
296.5,252,1,17,participant3rightlowercase,29
295.5,251,1,17,participant3rightlowercase,29
294.5,251,1,16,participant3rightlowercase,29
293.5,250,1,17,participant3rightlowercase,29
292.5,250,1,16,participant3rightlowercase,29
291.5,250,1,17,participant3rightlowercase,29
290.5,250,1,17,participant3rightlowercase,29
290.5,249,1,16,participant3rightlowercase,29
289.5,249,1,17,participant3rightlowercase,29
288.5,249,1,17,participant3rightlowercase,29
288.5,248,1,16,participant3rightlowercase,29
287.5,248,1,17,participant3rightlowercase,29
286.5,247,1,18,participant3rightlowercase,29
285.5,247,1,24,participant3rightlowercase,29
285.5,246,1,12,participant3rightlowercase,29
284.5,246,1,12,participant3rightlowercase,29
284.5,245,1,17,participant3rightlowercase,29
283.5,245,1,17,participant3rightlowercase,29
282.5,245,1,17,participant3rightlowercase,29
282.5,244,1,16,participant3rightlowercase,29
281.5,244,1,17,participant3rightlowercase,29
280.5,244,1,20,participant3rightlowercase,29
280.5,243,1,24,participant3rightlowercase,29
279.5,243,1,8,participant3rightlowercase,29
278.5,243,1,28,participant3rightlowercase,29
276.5,242,1,37,participant3rightlowercase,29
275.5,242,1,16,participant3rightlowercase,29
274.5,242,1,17,participant3rightlowercase,29
274.5,241,1,17,participant3rightlowercase,29
273.5,241,1,16,participant3rightlowercase,29
272.5,241,1,17,participant3rightlowercase,29
271.5,241,1,17,participant3rightlowercase,29
270.5,240,1,16,participant3rightlowercase,29
269.5,239,1,17,participant3rightlowercase,29
268.5,239,1,17,participant3rightlowercase,29
267.5,239,1,16,participant3rightlowercase,29
266.5,238,1,17,participant3rightlowercase,29
265.5,238,1,16,participant3rightlowercase,29
264.5,237,1,17,participant3rightlowercase,29
263.5,236,1,17,participant3rightlowercase,29
262.5,236,1,17,participant3rightlowercase,29
262.5,235,1,16,participant3rightlowercase,29
261.5,235,1,17,participant3rightlowercase,29
260.5,234,1,17,participant3rightlowercase,29
260.5,233,1,17,participant3rightlowercase,29
259.5,233,1,16,participant3rightlowercase,29
259.5,232,1,17,participant3rightlowercase,29
258.5,232,1,16,participant3rightlowercase,29
258.5,231,1,17,participant3rightlowercase,29
257.5,230,1,17,participant3rightlowercase,29
256.5,230,1,31,participant3rightlowercase,29
256.5,229,1,4,participant3rightlowercase,29
256.5,228,1,24,participant3rightlowercase,29
255.5,227,1,41,participant3rightlowercase,29
255.5,226,1,19,participant3rightlowercase,29
255.5,225,1,24,participant3rightlowercase,29
254.5,225,1,8,participant3rightlowercase,29
254.5,224,1,24,participant3rightlowercase,29
253.5,223,1,41,participant3rightlowercase,29
253.5,222,1,17,participant3rightlowercase,29
252.5,222,1,17,participant3rightlowercase,29
252.5,221,1,16,participant3rightlowercase,29
251.5,221,1,17,participant3rightlowercase,29
251.5,220,1,17,participant3rightlowercase,29
250.5,219,1,16,participant3rightlowercase,29
250.5,218,1,17,participant3rightlowercase,29
249.5,218,1,17,participant3rightlowercase,29
249.5,217,1,16,participant3rightlowercase,29
248.5,217,1,17,participant3rightlowercase,29
248.5,216,1,17,participant3rightlowercase,29
247.5,216,1,16,participant3rightlowercase,29
247.5,215,1,17,participant3rightlowercase,29
246.5,214,1,17,participant3rightlowercase,29
246.5,213,1,16,participant3rightlowercase,29
245.5,212,1,17,participant3rightlowercase,29
245.5,211,1,17,participant3rightlowercase,29
245.5,210,1,23,participant3rightlowercase,29
244.5,210,1,10,participant3rightlowercase,29
244.5,209,1,17,participant3rightlowercase,29
243.5,208,1,16,participant3rightlowercase,29
243.5,206,1,17,participant3rightlowercase,29
242.5,205,1,17,participant3rightlowercase,29
242.5,204,1,16,participant3rightlowercase,29
241.5,203,1,19,participant3rightlowercase,29
241.5,202,1,20,participant3rightlowercase,29
241.5,201,1,20,participant3rightlowercase,29
240.5,201,1,8,participant3rightlowercase,29
240.5,199,1,17,participant3rightlowercase,29
240.5,198,1,16,participant3rightlowercase,29
239.5,197,1,17,participant3rightlowercase,29
239.5,196,1,17,participant3rightlowercase,29
239.5,195,1,16,participant3rightlowercase,29
238.5,194,1,17,participant3rightlowercase,29
238.5,193,1,17,participant3rightlowercase,29
237.5,192,1,16,participant3rightlowercase,29
237.5,191,1,17,participant3rightlowercase,29
237.5,190,1,17,participant3rightlowercase,29
236.5,189,1,17,participant3rightlowercase,29
236.5,188,1,16,participant3rightlowercase,29
235.5,187,1,16,participant3rightlowercase,29
235.5,186,1,17,participant3rightlowercase,29
235.5,185,1,23,participant3rightlowercase,29
235.5,184,1,20,participant3rightlowercase,29
235.5,183,1,16,participant3rightlowercase,29
234.5,182,1,8,participant3rightlowercase,29
234.5,181,1,17,participant3rightlowercase,29
234.5,180,1,16,participant3rightlowercase,29
234.5,179,1,17,participant3rightlowercase,29
234.5,178,1,17,participant3rightlowercase,29
234.5,177,1,16,participant3rightlowercase,29
234.5,176,1,17,participant3rightlowercase,29
234.5,174,1,17,participant3rightlowercase,29
234.5,173,1,16,participant3rightlowercase,29
234.5,172,1,20,participant3rightlowercase,29
234.5,171,1,19,participant3rightlowercase,29
234.5,170,1,12,participant3rightlowercase,29
234.5,169,1,16,participant3rightlowercase,29
234.5,168,1,17,participant3rightlowercase,29
234.5,167,1,16,participant3rightlowercase,29
234.5,166,1,17,participant3rightlowercase,29
235.5,165,1,17,participant3rightlowercase,29
235.5,164,1,17,participant3rightlowercase,29
235.5,163,1,16,participant3rightlowercase,29
235.5,162,1,17,participant3rightlowercase,29
235.5,161,1,16,participant3rightlowercase,29
235.5,160,1,17,participant3rightlowercase,29
235.5,159,1,17,participant3rightlowercase,29
236.5,158,1,17,participant3rightlowercase,29
236.5,157,1,16,participant3rightlowercase,29
236.5,156,1,17,participant3rightlowercase,29
236.5,155,1,16,participant3rightlowercase,29
