x_coordinates,y_coordinates,number_of_strokes,time,id_name,excercise_number
485.5,240,1,130,participant3rightlowercase,3
484.5,240,1,6,participant3rightlowercase,3
483.5,239,1,50,participant3rightlowercase,3
482.5,239,1,17,participant3rightlowercase,3
481.5,238,1,16,participant3rightlowercase,3
480.5,238,1,23,participant3rightlowercase,3
480.5,237,1,20,participant3rightlowercase,3
479.5,237,1,7,participant3rightlowercase,3
478.5,237,1,17,participant3rightlowercase,3
477.5,237,1,50,participant3rightlowercase,3
476.5,236,1,17,participant3rightlowercase,3
475.5,236,1,17,participant3rightlowercase,3
474.5,236,1,28,participant3rightlowercase,3
473.5,235,1,38,participant3rightlowercase,3
472.5,235,1,18,participant3rightlowercase,3
471.5,235,1,20,participant3rightlowercase,3
470.5,234,1,29,participant3rightlowercase,3
469.5,234,1,19,participant3rightlowercase,3
468.5,234,1,28,participant3rightlowercase,3
467.5,233,1,36,participant3rightlowercase,3
466.5,233,1,17,participant3rightlowercase,3
465.5,233,1,20,participant3rightlowercase,3
465.5,232,1,15,participant3rightlowercase,3
464.5,232,1,15,participant3rightlowercase,3
463.5,232,1,16,participant3rightlowercase,3
462.5,232,1,17,participant3rightlowercase,3
461.5,231,1,17,participant3rightlowercase,3
460.5,231,1,17,participant3rightlowercase,3
459.5,231,1,16,participant3rightlowercase,3
458.5,231,1,17,participant3rightlowercase,3
457.5,230,1,17,participant3rightlowercase,3
456.5,230,1,16,participant3rightlowercase,3
455.5,230,1,17,participant3rightlowercase,3
454.5,230,1,16,participant3rightlowercase,3
453.5,230,1,17,participant3rightlowercase,3
452.5,230,1,17,participant3rightlowercase,3
451.5,229,1,16,participant3rightlowercase,3
450.5,229,1,17,participant3rightlowercase,3
449.5,229,1,20,participant3rightlowercase,3
448.5,229,1,16,participant3rightlowercase,3
447.5,229,1,20,participant3rightlowercase,3
446.5,229,1,16,participant3rightlowercase,3
445.5,229,1,12,participant3rightlowercase,3
444.5,229,1,16,participant3rightlowercase,3
443.5,228,1,17,participant3rightlowercase,3
442.5,228,1,17,participant3rightlowercase,3
441.5,228,1,16,participant3rightlowercase,3
440.5,228,1,17,participant3rightlowercase,3
439.5,228,1,17,participant3rightlowercase,3
438.5,228,1,24,participant3rightlowercase,3
437.5,228,1,20,participant3rightlowercase,3
436.5,228,1,39,participant3rightlowercase,3
435.5,228,1,17,participant3rightlowercase,3
434.5,228,1,24,participant3rightlowercase,3
433.5,227,1,20,participant3rightlowercase,3
433.5,228,1,5,participant3rightlowercase,3
432.5,227,1,17,participant3rightlowercase,3
431.5,227,1,17,participant3rightlowercase,3
430.5,227,1,17,participant3rightlowercase,3
429.5,227,1,16,participant3rightlowercase,3
428.5,227,1,17,participant3rightlowercase,3
426.5,227,1,16,participant3rightlowercase,3
425.5,227,1,19,participant3rightlowercase,3
424.5,226,1,20,participant3rightlowercase,3
423.5,226,1,12,participant3rightlowercase,3
422.5,226,1,16,participant3rightlowercase,3
421.5,226,1,17,participant3rightlowercase,3
420.5,226,1,16,participant3rightlowercase,3
419.5,226,1,17,participant3rightlowercase,3
418.5,226,1,17,participant3rightlowercase,3
417.5,225,1,16,participant3rightlowercase,3
416.5,225,1,17,participant3rightlowercase,3
415.5,225,1,17,participant3rightlowercase,3
414.5,225,1,19,participant3rightlowercase,3
413.5,225,1,14,participant3rightlowercase,3
412.5,225,1,17,participant3rightlowercase,3
411.5,225,1,16,participant3rightlowercase,3
410.5,224,1,17,participant3rightlowercase,3
409.5,224,1,17,participant3rightlowercase,3
408.5,225,1,17,participant3rightlowercase,3
407.5,224,1,16,participant3rightlowercase,3
406.5,224,1,17,participant3rightlowercase,3
405.5,224,1,16,participant3rightlowercase,3
404.5,225,1,17,participant3rightlowercase,3
403.5,225,1,17,participant3rightlowercase,3
402.5,225,1,23,participant3rightlowercase,3
401.5,225,1,16,participant3rightlowercase,3
400.5,225,1,16,participant3rightlowercase,3
399.5,225,1,20,participant3rightlowercase,3
398.5,225,1,16,participant3rightlowercase,3
397.5,225,1,20,participant3rightlowercase,3
396.5,225,1,16,participant3rightlowercase,3
395.5,226,1,8,participant3rightlowercase,3
394.5,226,1,20,participant3rightlowercase,3
393.5,226,1,16,participant3rightlowercase,3
392.5,226,1,20,participant3rightlowercase,3
391.5,226,1,24,participant3rightlowercase,3
391.5,227,1,8,participant3rightlowercase,3
390.5,227,1,12,participant3rightlowercase,3
389.5,227,1,16,participant3rightlowercase,3
388.5,227,1,16,participant3rightlowercase,3
387.5,227,1,16,participant3rightlowercase,3
386.5,228,1,17,participant3rightlowercase,3
385.5,228,1,17,participant3rightlowercase,3
384.5,228,1,16,participant3rightlowercase,3
383.5,229,1,17,participant3rightlowercase,3
382.5,229,1,17,participant3rightlowercase,3
381.5,230,1,16,participant3rightlowercase,3
380.5,230,1,17,participant3rightlowercase,3
379.5,230,1,17,participant3rightlowercase,3
378.5,231,1,16,participant3rightlowercase,3
376.5,231,1,17,participant3rightlowercase,3
376.5,232,1,17,participant3rightlowercase,3
375.5,232,1,16,participant3rightlowercase,3
374.5,233,1,17,participant3rightlowercase,3
373.5,233,1,17,participant3rightlowercase,3
372.5,234,1,16,participant3rightlowercase,3
371.5,235,1,17,participant3rightlowercase,3
370.5,235,1,17,participant3rightlowercase,3
369.5,236,1,16,participant3rightlowercase,3
368.5,236,1,17,participant3rightlowercase,3
367.5,237,1,17,participant3rightlowercase,3
366.5,237,1,16,participant3rightlowercase,3
365.5,238,1,17,participant3rightlowercase,3
364.5,239,1,17,participant3rightlowercase,3
363.5,240,1,16,participant3rightlowercase,3
362.5,241,1,17,participant3rightlowercase,3
361.5,242,1,19,participant3rightlowercase,3
360.5,242,1,20,participant3rightlowercase,3
360.5,243,1,11,participant3rightlowercase,3
359.5,243,1,17,participant3rightlowercase,3
359.5,244,1,16,participant3rightlowercase,3
358.5,245,1,17,participant3rightlowercase,3
357.5,245,1,17,participant3rightlowercase,3
357.5,246,1,16,participant3rightlowercase,3
357.5,247,1,17,participant3rightlowercase,3
356.5,247,1,17,participant3rightlowercase,3
355.5,248,1,50,participant3rightlowercase,3
355.5,249,1,22,participant3rightlowercase,3
354.5,249,1,11,participant3rightlowercase,3
354.5,250,1,16,participant3rightlowercase,3
353.5,250,1,17,participant3rightlowercase,3
353.5,251,1,17,participant3rightlowercase,3
353.5,252,1,17,participant3rightlowercase,3
352.5,252,1,16,participant3rightlowercase,3
352.5,253,1,17,participant3rightlowercase,3
351.5,254,1,17,participant3rightlowercase,3
350.5,255,1,16,participant3rightlowercase,3
350.5,256,1,17,participant3rightlowercase,3
349.5,257,1,17,participant3rightlowercase,3
349.5,258,1,16,participant3rightlowercase,3
349.5,259,1,17,participant3rightlowercase,3
348.5,259,1,17,participant3rightlowercase,3
348.5,260,1,16,participant3rightlowercase,3
348.5,261,1,17,participant3rightlowercase,3
347.5,262,1,17,participant3rightlowercase,3
347.5,263,1,18,participant3rightlowercase,3
347.5,264,1,28,participant3rightlowercase,3
346.5,266,1,37,participant3rightlowercase,3
346.5,267,1,17,participant3rightlowercase,3
346.5,268,1,16,participant3rightlowercase,3
346.5,269,1,19,participant3rightlowercase,3
346.5,270,1,15,participant3rightlowercase,3
346.5,271,1,20,participant3rightlowercase,3
346.5,272,1,46,participant3rightlowercase,3
346.5,273,1,18,participant3rightlowercase,3
346.5,274,1,20,participant3rightlowercase,3
346.5,275,1,28,participant3rightlowercase,3
346.5,276,1,18,participant3rightlowercase,3
346.5,277,1,23,participant3rightlowercase,3
346.5,278,1,23,participant3rightlowercase,3
346.5,279,1,37,participant3rightlowercase,3
346.5,280,1,16,participant3rightlowercase,3
346.5,281,1,17,participant3rightlowercase,3
346.5,282,1,17,participant3rightlowercase,3
346.5,283,1,17,participant3rightlowercase,3
346.5,284,1,16,participant3rightlowercase,3
346.5,285,1,17,participant3rightlowercase,3
346.5,286,1,23,participant3rightlowercase,3
346.5,287,1,44,participant3rightlowercase,3
346.5,288,1,16,participant3rightlowercase,3
346.5,289,1,17,participant3rightlowercase,3
346.5,291,1,16,participant3rightlowercase,3
346.5,292,1,23,participant3rightlowercase,3
347.5,293,1,44,participant3rightlowercase,3
347.5,294,1,20,participant3rightlowercase,3
348.5,294,1,13,participant3rightlowercase,3
348.5,295,1,17,participant3rightlowercase,3
349.5,296,1,17,participant3rightlowercase,3
349.5,297,1,17,participant3rightlowercase,3
349.5,298,1,25,participant3rightlowercase,3
350.5,298,1,8,participant3rightlowercase,3
